SLEOP_ID,Candidate_SLEOP_ID,ElectionDate,ElectionType,ResultType,"City Council",ElectionDistrict,ElectionRegion,CandidateFirstName,CandidateSurname,CandidatePoliticalParty,CandidatePoliticalPartyColor,ElectionRound,ValidVotes,ValidVotesPercent,Winner,ResultStatus,CandidatePhoto,SLOEDP_UUID,Candidate_SLEOP_UUID,CandidateOtherNames,CandidateFullname
11307,10025,2023-06-24,Chairperson,"District Results",,Tonkolili,,Yabom,Sesay,APC,FF333C,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png,bc97c4aa-cd05-4912-a46a-a776035e318e,69899f98-9370-43f9-bc3d-1f6aeaabc446,,"Yabom  Sesay"
1363,1358,2018-03-07,Chairperson,"District Results",,Kailahun,,Andrew,Lissa,C4C,d68910,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,e7bc838d-b3a4-497d-9606-e360aadea214,cf4b2c22-f4f9-4ac2-a27a-af80400df68d,,"Andrew Lissa"
1499,1486,2018-03-07,Chairperson,"District Results",,Karene,,Abdul,Swaray,CDP,f1c40f,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,2929cfcb-a973-4ef3-89ee-5e598efdaae5,5385110b-7989-4e91-a257-dea4e75623fa,,"Abdul Swaray"
9826,9822,2023-06-24,Mayor,"District Results","Freetown City","Western Area Urban",,Lilian,Kamara,RUFP,996633,"First Round",0,0.00,No,Provisional,/sites/default/files/2023-06/WhatsApp%20Image%202023-06-05%20at%2011.06.13%20%282%29.jpeg,832e54b4-08f5-4de1-a15e-48621a828edf,7881f946-4927-4d99-a206-e24d3dc34765,,"Lilian Kamara"
11218,9973,2023-06-24,Mayor,"District Results","Port Loko City","Port Loko",,Ibrahim,Kamara,SLPP,009900,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,962ce938-2e8d-453f-9711-275282d38b75,59e6e4fc-d6ef-43cc-ab9e-f2716478ecb6,,"Ibrahim  Kamara"
11286,10004,2023-06-24,Chairperson,"District Results",,Tonkolili,,Famata,Larkoh,PDP,1E90FF,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,cc55b2f5-e3b0-496d-862a-ad7d24478036,c17d314e-8657-4f55-8218-8150c8f4af70,,"Famata  Larkoh"
11318,10036,2023-06-24,Chairperson,"District Results",,Karene,,Abdul,Turay,APC,FF333C,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,8355aba9-f58a-4689-97fc-9131f36478e8,2e973a61-499c-437b-98b4-94b932b91c99,Kandeh,"Abdul Kandeh Turay"
1398,1387,2018-03-07,Chairperson,"District Results",,"Port Loko",,Rugaitu,Turay,IND,CCCCCC,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,bf939b2d-177c-4445-8aa7-94b6cd6d1afb,ba4ec3a6-35d9-4413-a9ea-273e480022fb,,"Rugaitu Turay"
1551,1540,2018-03-07,Chairperson,"District Results",,Kono,,Sahr,Jimmy,CDP,f1c40f,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,4eb008e6-c8b6-4be1-9f86-65a12979f1da,9b04d68e-0688-44fc-91b8-9afed290df7e,,"Sahr Jimmy"
11197,9952,2023-06-24,Mayor,"District Results","Bo City",Bo,,Glory,Yambasu,ReNIP,0d3ac8,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png,8f1934b9-03b2-42b0-9b1a-613eae641735,e65cfc2a-ae84-452e-93d1-fdb64695f1ae,Phoebe,"Glory Phoebe Yambasu"
11265,9983,2023-06-24,Chairperson,"District Results",,"Port Loko",,Lamin,Kabba,PLP,3e59a9,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,66ea2118-cba9-44fb-af7b-3b80254147d7,085fe2a4-646f-4789-817a-70cf227b2375,,"Lamin  Kabba"
11297,10015,2023-06-24,Chairperson,"District Results",,Koinadugu,,Lawrence,Kargbo,APC,FF333C,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,7e3c39ef-7252-4bb9-92e9-0352b6108a98,1af073db-e9b5-4f78-915b-a94c883222f1,Teteh,"Lawrence Teteh Kargbo"
11329,10048,2023-06-24,Chairperson,"District Results",,"Port Loko",,Abubakarr,Sesay,NURP,d39b47,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,71a66051-af0e-4c65-ac40-3bed932ae6f1,c805d757-56dc-41f4-8046-1c115e360203,,"Abubakarr  Sesay"
1245,1233,2018-03-07,Mayor,"District Results","Kenema City",Kenema,,Ibrahim,Kuyateh,NDA,1F681B,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,0615aa0c-e855-4567-ae62-4398ae8297a7,1fb6ba9b-b6af-42c6-9ae3-c4b506b3907e,,"Ibrahim Kuyateh"
1337,1328,2018-03-07,Chairperson,"District Results",,Kenema,,Musa,Junisa,CDP,f1c40f,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,5f5222d6-2ee0-4979-81f6-676cad27b950,fd125b1a-5524-49aa-951a-62747b050306,,"Musa Junisa"
1459,1448,2018-03-07,Chairperson,"District Results",,Bombali,,Sheku,Mansaray,NGC,4b0082,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,45bd4768-2d40-45aa-8c3a-c2bf3219d43e,d2ad66ed-48a3-4d3a-bbf2-686a28272533,,"Sheku Mansaray"
1602,1591,2018-03-07,Chairperson,"District Results",,Koinadugu,,Peter,Konteh,NGC,4b0082,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,08786dc8-3b44-4ba8-be22-0e2a9742e160,54fc12d9-83fd-448a-86ea-d04e372b05bb,,"Peter Konteh"
11208,9963,2023-06-24,Mayor,"District Results","Kenema City",Kenema,,Hawa,Kamara,UDM,9900cc,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,3fea6396-cc0e-4a7d-a8e3-6db8ada395ce,84e152d7-ef33-4f2a-b989-ca1e40df0afe,,"Hawa Kamara"
11276,9994,2023-06-24,Chairperson,"District Results",,Kono,,Aiah,Abdulai,ReNIP,0d3ac8,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,a6eebb3b-47b8-44d8-b811-d86d2be7f7e3,25deff58-73a2-4b16-8a68-bed34011dc1e,Morsay,"Aiah Morsay Abdulai"
11308,10026,2023-06-24,Chairperson,"District Results",,Koinadugu,,Alpha,Jalloh,NDA,1F681B,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,4cbc9e14-9622-4200-8ac6-8a1eada3638d,b70cba3b-a9b9-4bc5-bb20-ba4db36a50f1,Osman,"Alpha Osman Jalloh"
1277,1269,2018-03-07,Mayor,"District Results","Makeni City",Bombali,,Jeneba,Kamara,C4C,d68910,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,c17d21da-9198-48cb-b747-a7eae6071855,73774619-69b1-46fa-96e1-1c358f17aae8,,"Jeneba Kamara"
1364,1359,2018-03-07,Chairperson,"District Results",,Kailahun,,Ibrahim,Kamara,CDP,f1c40f,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,3ef91e83-8246-4c08-bab6-015304ee6e9f,bd68108d-6311-41e1-b011-6813d07fa901,,"Ibrahim Kamara"
1500,1488,2018-03-07,Chairperson,"District Results",,Karene,,Bai,Momoh,SLPP,009900,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,926b29f9-4e46-4c2a-abc8-ff90e37ed171,f932f551-8ea2-448d-b9f5-f0feea2366dc,,"Bai Momoh"
9827,9823,2023-06-24,Mayor,"District Results","Freetown City","Western Area Urban",,Ibrahim,Sankoh,ADP,ff339f,"First Round",0,0.00,No,Provisional,/sites/default/files/2023-06/WhatsApp%20Image%202023-06-05%20at%2011.06.13%20%281%29.jpeg,c58f056c-4f04-433a-b20e-26960772e1b6,73af1659-7c5c-46f2-9e24-aa215944e5e2,,"Ibrahim Sankoh"
11219,9974,2023-06-24,Mayor,"District Results","Koidu-New Sembehun City",Kono,,Mohamed,Soh,NDA,1F681B,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,2ae07ad2-bc82-466c-aa25-b9fff41fb6bb,b748be55-2600-4927-b3d9-4e48e4821525,Peredjor,"Mohamed Peredjor Soh"
11287,10005,2023-06-24,Chairperson,"District Results",,Kambia,,Mohamed,Bangura,NGC,4b0082,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,d56698e2-7193-4a5b-978c-f9852e7f799b,bc7c64da-b4b3-4e80-91ac-7564c8774079,Yayah,"Mohamed Yayah Bangura"
11319,10037,2023-06-24,Chairperson,"District Results",,Falaba,,Mark,Turay,NDA,1F681B,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,f11d0858-44b1-481a-a0bc-7e8acd8b12b6,1fd053cc-88c7-4cdd-8bdc-3a653dd3a465,Ibrahim,"Mark Ibrahim Turay"
1301,1294,2018-03-07,Mayor,"District Results","Port Loko City","Port Loko",,Isatu,Conteh,C4C,d68910,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,782f917f-6e23-4a71-a894-e438d54be6a9,52978688-c19d-4de2-accc-ae0cce73d4d5,,"Isatu Conteh"
1399,1389,2018-03-07,Chairperson,"District Results",,"Port Loko",,Joseph,Mansaray,SLPP,009900,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,52186d3a-d99a-4633-9732-ef1640906128,ddd48a0f-cd62-41a2-be66-f57b30502edb,,"Joseph Mansaray"
1553,1542,2018-03-07,Chairperson,"District Results",,Kono,,Augustine,Ansumana,NGC,4b0082,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,52368ae6-170f-4e90-acd7-75f5f89c9531,0dfb9f5c-5a1a-4db5-ae57-d596c3709bf5,,"Augustine Ansumana"
11198,9953,2023-06-24,Mayor,"District Results","Makeni City",Bombali,,"Abdul Rahman",Kamara,ADP,ff339f,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,97647e50-ae03-46b2-8cf2-bc356a5ec3c1,de98c46b-0b10-46ca-9297-99647e515428,,"Abdul Rahman  Kamara"
11266,9984,2023-06-24,Chairperson,"District Results",,"Port Loko",,Fatmata,Sumah,SLPP,009900,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png,995a1aab-72e2-4e8b-ac22-adb8f6966b3c,110416df-4013-4df7-995b-5b659ddf410b,Mbambay,"Fatmata Mbambay Sumah"
11298,10016,2023-06-24,Chairperson,"District Results",,Karene,,Theressa,Saccoh,SLPP,009900,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,d2c3b0d8-8cdc-4538-b72c-0216ec933db7,8473dfb1-39b8-4aba-9add-a8d490570717,,"Theressa  Saccoh"
11330,10049,2023-06-24,Chairperson,"District Results",,Pujehun,,Michael,Fullah,NURP,d39b47,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,8763969c-8586-47e3-83e4-f3a0daae4359,19da7830-3e04-47d4-99bf-f84bacde30fe,Amadu,"Michael Amadu Fullah"
1246,1234,2018-03-07,Mayor,"District Results","Kenema City",Kenema,,Ibrahim,Gondombo,NGC,4b0082,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,acc79060-ff5f-4f8f-b3e1-3a9711411b49,540ee13b-fdc2-46c6-8b1e-135a2ab7ed3d,,"Ibrahim Gondombo"
1339,1330,2018-03-07,Chairperson,"District Results",,Kenema,,Mohamed,Beretay,NGC,4b0082,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,85263092-68d8-4dcd-ba0b-7647e49c970a,06d98685-1c2e-445c-a368-578d92d64f2c,,"Mohamed Beretay"
11209,9964,2023-06-24,Mayor,"District Results","Port Loko City","Port Loko",,Thigidakay,Kamara,IND,CCCCCC,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png,3c88245c-cb4c-4114-9fae-0f1b682d0a6e,7494c3d6-81d5-4cc8-af59-e0e48d1b6dd0,Dolly,"Thigidakay Dolly Kamara"
11277,9995,2023-06-24,Chairperson,"District Results",,Bonthe,,Theresa,Oniel,APC,FF333C,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,8c8b9210-a409-4b46-ac4b-5e376f687d43,c884fd3e-7a5e-4ca6-b515-5b3ef0e562ac,Tenneh,"Theresa Tenneh Oniel"
11309,10027,2023-06-24,Chairperson,"District Results",,Bo,,Mohamed,Sheriff,PMDC,f3881e,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,38264f5e-7bbb-41b2-8f03-6ae35740d33a,fd8ceaed-f8c6-4c2b-a1b5-6e172fedefc9,Mambu,"Mohamed Mambu Sheriff"
1278,1270,2018-03-07,Mayor,"District Results","Makeni City",Bombali,,Mary,Conteh,CDP,f1c40f,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,b4832c52-c00d-4c3e-95ee-1a365ffeab94,8d68fa7e-f71b-4c33-9008-b39712585127,,"Mary Conteh"
1365,1360,2018-03-07,Chairperson,"District Results",,Kailahun,,Slyvanus,Kemokai,NGC,4b0082,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,6656a12b-7f0c-43d1-bb55-83ee471b9a45,13ce26c1-608d-4f29-928e-0488b2ed1349,,"Slyvanus Kemokai"
9828,70,2023-06-24,Mayor,"District Results","Freetown City","Western Area Urban",,Yvonne,Aki-Sawyerr,APC,FF333C,"First Round",0,0.00,No,Provisional,/sites/default/files/2023-04/yvonne-denise-aki-sawyerr.jpg,8b70128e-2722-41e8-b00a-5e757ed58f2c,d7f74283-198d-48c5-a018-71bf2ac424ee,Denise,"Yvonne Denise Aki-Sawyerr"
11220,9975,2023-06-24,Mayor,"District Results","Kenema City",Kenema,,Jaminatu,Fofanah,RUFP,996633,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,fc96a715-8950-4a85-9694-b6c7f7724691,f3f2b75d-69ad-41dc-8fa0-d2fc85903cfd,,"Jaminatu  Fofanah"
11288,10006,2023-06-24,Chairperson,"District Results",,Falaba,,Mohamed,Turay,NGC,4b0082,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,b77840b3-af95-434b-a7bf-b2c8e3af7d6f,21343b0d-ae52-43f9-a4ad-7b6e4ffb9284,Fereka,"Mohamed Fereka Turay"
11320,10038,2023-06-24,Chairperson,"District Results",,Pujehun,,Sallay,Koroma,ReNIP,0d3ac8,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,51a10267-a9c5-4686-994f-3569f5b4bcc5,488a1351-05c0-4a79-bb2d-8634581ed41b,,"Sallay  Koroma"
1303,1295,2018-03-07,Mayor,"District Results","Port Loko City","Port Loko",,Alimamy,Kamara,CDP,f1c40f,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,af07dcfe-cb6e-4ae7-8d5c-f1d3cd7aec84,9d79a05d-83b0-4ab2-9435-4e191b79e18c,,"Alimamy Kamara"
11199,9954,2023-06-24,Mayor,"District Results","Bo City",Bo,,Zaninab,Fatoma,NURP,d39b47,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,8cf2773f-5368-40a6-8264-284eb9db3ec6,c3d49b95-fe95-4ddd-a775-0bd3da5af4d5,,"Zaninab  Fatoma"
11267,9985,2023-06-24,Chairperson,"District Results",,Falaba,,Ibrahim,Sesay,SLPP,009900,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,de7d8f6f-38f6-4932-a753-2781cc4703c1,45f64667-ff83-4be0-a185-f52b403fec64,Sorie,"Ibrahim Sorie Sesay"
11299,10017,2023-06-24,Chairperson,"District Results",,"Western Area Rural",,Phebian,Tipson,NDA,1F681B,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,a348cdc0-b0a4-4db0-9544-45403e58a526,233983eb-2d84-43c1-b0a8-2ab00a813587,,"Phebian  Tipson"
11331,10050,2023-06-24,Chairperson,"District Results",,Karene,,Sahr,Mbayoh,RUFP,996633,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,cf9dd141-6483-4397-b25d-1232305c750e,e23e93cc-757f-4079-a56f-3fe1f5a056ad,,"Sahr  Mbayoh"
649,528,2012-11-17,Mayor,"District Results","Makeni City",Bombali,,Kadiatu,Conteh,NDA,1F681B,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,1211e2d4-c7b1-4246-bba6-b54aa7fef67c,d198a785-3360-4525-9aa1-7634deed77e2,S.,"Kadiatu S Conteh"
1247,1236,2018-03-07,Mayor,"District Results","Kenema City",Kenema,,Alex,Bockarie,PMDC,f3881e,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,fd7576a7-c1b8-46e1-9780-0e6d3f0d3868,440f7b1c-6757-494e-b582-55e846a4113c,,"Alex Bockarie"
11210,9965,2023-06-24,Mayor,"District Results","Bo City",Bo,,Abdulai,Dumbuya,APC,FF333C,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,3d088b37-b637-4972-ad86-0686813025df,d44f2d10-269b-41bc-be8f-02101c981959,Sankoh,"Abdulai Sankoh Dumbuya"
11278,9996,2023-06-24,Chairperson,"District Results",,Kenema,,Mohamed,Sesay,SLPP,009900,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,c9ba2c16-7ffd-425c-9cfa-a6169a810f33,73ab681d-9ca6-4b8d-a971-701281e10464,Amadu,"Mohamed Amadu Sesay"
11310,10028,2023-06-24,Chairperson,"District Results",,Koinadugu,,Kabba,Kargba,CDP,f1c40f,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,d6646cb1-2ef3-4be8-8d67-70d38f7645ba,3dcaa6c7-4413-4d60-a4b6-fbbde8398101,,"Kabba  Kargba"
1279,1271,2018-03-07,Mayor,"District Results","Makeni City",Bombali,,Mohamed,Sesay,NGC,4b0082,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,ef777004-7c63-4482-934b-10edda1de96f,9d28ec5f-2c1f-4aef-b6bf-7a4325041b60,,"Mohamed Sesay"
9829,8441,2023-06-24,Mayor,"District Results","Freetown City","Western Area Urban",,Kassim,Conteh,UDM,9900cc,"First Round",0,0.00,No,Provisional,/sites/default/files/2023-06/WhatsApp%20Image%202023-06-05%20at%2011.06.12.jpeg,435aacee-5192-4db1-a0ea-07d86aec6815,3c6bbd9e-ca4d-4c14-80af-c94eadcdc401,,"Kassim Conteh"
11221,9976,2023-06-24,Mayor,"District Results","Port Loko City","Port Loko",,Mariatu,Turay,NDA,1F681B,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,d6c421ed-09c3-403a-bd70-96b8004e959c,ebaec545-650f-4dab-b087-5bfdf6a99666,Saudatu,"Mariatu Saudatu Turay"
11289,10007,2023-06-24,Chairperson,"District Results",,Koinadugu,,Sherku,Faroh,PLP,3e59a9,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,4dd32952-643f-4bb2-bc54-ccacf2c83b75,b8a6a79a-e61a-4ccd-9290-ec743f435421,,"Sherku  Faroh"
11321,10040,2023-06-24,Chairperson,"District Results",,Bo,,Foday,Salliah,RUFP,996633,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,b29d2f0a-7211-4b9e-9122-9d70ab984dbf,b00da345-b811-45df-aacf-636f3c63d7bb,Morie,"Foday Morie Salliah"
1304,1297,2018-03-07,Mayor,"District Results","Port Loko City","Port Loko",,Haja,William-West,NGC,4b0082,"First Round",0,0.00,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,b1f66cc6-6029-4417-8c42-a5e0237f6270,7cc835fc-e65b-4f0f-8a91-362e9d00894b,,"Haja William-West"
11200,9955,2023-06-24,Mayor,"District Results","Port Loko City","Port Loko",,Alieu,Tarawallie,APC,FF333C,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,3429bff8-2069-4975-8b73-98e5e2f92489,e945f540-ad0f-4f53-bf89-0ee5ab9e8de8,Badara,"Alieu Badara Tarawallie"
11268,9986,2023-06-24,Chairperson,"District Results",,"Western Area Rural",,Eugene,Cole,SLPP,009900,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,d9520e1d-0237-4f36-9c6d-7b3eabc2c8e0,3803d440-0952-407b-8314-3a2af41bc1de,Ayo,"Eugene Ayo Cole"
11300,10018,2023-06-24,Chairperson,"District Results",,Koinadugu,,Mamudu,Mansaray,ReNIP,0d3ac8,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,31f065cf-616d-4a3f-a0d9-adfa0c66bf83,82d528d3-6776-4915-be51-8a4092c8ad55,,"Mamudu  Mansaray"
11332,10051,2023-06-24,Chairperson,"District Results",,Kono,,Abdulai,Johnny,RUFP,996633,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,9a2625e1-6348-4154-b808-c37662f66153,1903092f-ac0f-49ca-8fa4-28edf5f1c318,Yomba,"Abdulai Yomba Johnny"
1471,1463,2018-03-07,Chairperson,"District Results",,Pujehun,,Aloysious,Kuyateh,C4C,d68910,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,0510dda4-64e4-4aeb-88a9-3310477b5722,5fe9308f-bc32-478d-b546-c84a86702da2,,"Aloysious Kuyateh"
11211,9966,2023-06-24,Mayor,"District Results","Kenema City",Kenema,,Ansumana,Kallon,NURP,d39b47,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,80c916ba-c1f3-494b-99fd-3ab3f41a2d13,942530db-a408-4f6d-8235-dc6e2dda6c04,,"Ansumana Kallon"
11279,9997,2023-06-24,Chairperson,"District Results",,Tonkolili,,Amed,Sesay,CDP,f1c40f,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,98e78617-7630-4097-ae96-0b8f68dd2276,2fe8cb64-fd38-475d-9085-ab8868817f6b,Mamadie,"Amed Mamadie Sesay"
11311,10029,2023-06-24,Chairperson,"District Results",,Kambia,,Mohamed,Mansaray,APC,FF333C,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,da568355-1008-4baf-90bb-8e5f0a6b09ad,df9a31f4-ebc8-4e84-a58b-072e316332b7,"Abdul Mansarico","Mohamed Abdul Mansarico Mansaray"
1523,1507,2018-03-07,Chairperson,"District Results",,Kambia,,Isha,Kamara,C4C,d68910,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,90af3f8b-25e9-4e91-a634-5ed7c3eac428,dd5267ca-dee8-4a99-b220-c707f8453020,,"Isha Kamara"
11190,9946,2023-06-24,Mayor,"District Results","Makeni City",Bombali,,Alhaji,Koroma,PLP,3e59a9,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,5b4bcd5c-75f1-4d9c-872d-63c37234181d,f25dc840-b889-42ec-8e8e-888fbde6db53,Bundu,"Alhaji Bundu Koroma"
11222,9902,2023-06-24,Mayor,"District Results","Freetown City","Western Area Urban",,Mohamed,Kamara,SLPP,009900,"First Round",0,0.00,No,Provisional,/sites/default/files/2023-06/mohamed-gento-kamara_0.png,2b125937-355d-4c9d-b208-7ec688f457e8,27e9338d-814f-4267-b095-e66e38918ada,Gento,"Mohamed Gento Kamara"
11290,10008,2023-06-24,Chairperson,"District Results",,Pujehun,,Foday,Rogers,SLPP,009900,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,0513b354-2c51-4174-9a0f-b3b60de988cd,92190d0a-5817-4c2e-af40-d2319d507390,"Kandeh Senior","Foday Kandeh Senior Rogers"
11322,10041,2023-06-24,Chairperson,"District Results",,Bo,,Sallay,Kargbo,APC,FF333C,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,edee3dfb-bc3b-416b-a59c-fc95a8ec6173,bb55af8f-40d1-449f-8d40-1a6af89f5814,"Marian Augusta","Sallay Marian Augusta Kargbo"
1440,1434,2018-03-07,Chairperson,"District Results",,Moyamba,,Yusuf,Fofanah,ADP,ff339f,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,f1fdf094-f164-41c9-b87d-f2f773c39088,6030f664-9ae7-48e3-ad9e-97538004b53d,,"Yusuf Fofanah"
1575,1561,2018-03-07,Chairperson,"District Results",,Bonthe,,Mamadu,Bah,C4C,d68910,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,c1f31492-39c6-4be9-946d-9aa9b9c40d7d,8236e820-67aa-4123-abe6-244260fcca0b,,"Mamadu Bah"
11201,9956,2023-06-24,Mayor,"District Results","Bonthe Municipal",Bonthe,,Fanny,Ndimawa,APC,FF333C,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png,502f613b-70f9-4288-97d5-c074d84ddc97,b95937bb-8367-421b-b5f1-95a3d215c3cb,Nema,"Fanny Nema Ndimawa"
