SLEOP_ID,Candidate_SLEOP_ID,ElectionDate,ElectionType,ResultType,ElectionDistrict,ElectionRegion,CandidateSurname,CandidateFirstName,CandidatePoliticalParty,CandidatePoliticalPartyColor,ElectionRound,ValidVotes,ValidVotesPercent,Winner,ResultStatus,CandidatePhoto,CandidateOtherNames,CandidateFullname,SLOEDP_UUID,Candidate_SLEOP_UUID,CandidatePoliticalPartyID,CandidatePoliticalPartyLongName,CandidatePoliticalPartyLogo
9401,324,8/11/07,Presidential,District Results,Port Loko,,Karim,Abdul,UNPP,cccc00,First Round,765,0.52,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,Karim,Abdul Kady Karim,868d6451-f489-42e4-a948-22a5601b5d9e,9e80ccde-9580-411d-81c6-392eaa52b977,32,United National People's Party,/sites/default/files/party-logos/unpp-party.jpg
1648,330,3/7/18,Presidential,Regional Results,,East,Conteh,Kandeh,PLP,3e59a9,First Round,765,0.15,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Kandeh Conteh,2b3bede2-6ef5-4093-b589-db72edb0b3b1,b8ca3f93-c172-4c8a-8dcc-f6cb038cd28b,30,Peace and Liberation Party,/sites/default/files/party-logos/PLP.png
9590,320,5/14/02,Presidential,District Results,Kambia,,Kamara,Raymond,GAP,FFA07A,First Round,765,0.98,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Raymond Kamara,30fd6b2c-2514-451a-8ab0-0a209d7d3c99,976c1e2a-1275-4630-899d-75e6b32cf089,716,Grand Alliance Party,/sites/default/files/party-logos/default-party-symbol.jpg
1680,87,3/7/18,Presidential,Regional Results,,North,Cole,Femi,UP,99ccff,First Round,763,0.18,No,Final/Certified,/sites/default/files/2023-04/Femi-Claudius-Cole%20.jpg,Claudius,Femi Claudius Cole,44a85a21-2788-48e8-bcd6-82f00734d463,092005c3-2332-4c48-b3f9-46d0b679b46a,31,Unity Party,/sites/default/files/party-logos/up-party.jpg
1649,88,3/7/18,Presidential,Regional Results,,East,Kabuta,Saa,UNPP,cccc00,First Round,760,0.15,No,Final/Certified,/sites/default/files/2023-04/saa-heny-kabuta.jpg,Henry,Saa Henry Kabuta,615185a7-f31c-4f31-b5ef-5844bab56a25,8993d0bb-b02c-4de3-a130-2a5ef195670a,32,United National People's Party,/sites/default/files/party-logos/unpp-party.jpg
1666,88,3/7/18,Presidential,Regional Results,,North West,Kabuta,Saa,UNPP,cccc00,First Round,756,0.21,No,Final/Certified,/sites/default/files/2023-04/saa-heny-kabuta.jpg,Henry,Saa Henry Kabuta,a7cc35d1-8970-4425-8f3b-b479a10fdddb,8993d0bb-b02c-4de3-a130-2a5ef195670a,32,United National People's Party,/sites/default/files/party-logos/unpp-party.jpg
1997,79,3/7/18,Presidential,District Results,Pujehun,,Ngobeh,Gbandi,RUFP,996633,First Round,755,0.92,No,Final/Certified,/sites/default/files/2023-04/gbandi-jemba-ngobeh.jpg,Jemba,Gbandi Jemba Ngobeh,68fee633-2f64-4335-abe7-4cb708e36305,3a85a1bd-e8f1-49c8-aaad-db967b8c4c23,24,Revolutionary United Front Party,/sites/default/files/party-logos/rufp-party.jpg
1647,83,3/7/18,Presidential,Regional Results,,East,O'Dwyer,Patrick,NPD,3498DB,First Round,755,15,No,Final/Certified,/sites/default/files/2023-04/patrick-odwyer.jpg,John,Patrick John O'Dwyer,56b5f963-c4eb-4b87-ac2c-99d036aea908,b2975a3f-172d-4a8c-81e9-22aa18aa66da,29,National Progressive Democrats,/sites/default/files/party-logos/npd-party.jpg
784,42,2/27/96,Presidential,Regional Results,,East,Kargbo,Edward,PNC,808080,First Round,744,0.43,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Edward Kargbo,481a2335-a6f3-4294-9670-c0e3165e6f21,0fab93b4-e761-4268-9ff2-932375cf1f80,683,People's National Convention,/sites/default/files/party-logos/default-party-symbol.jpg
9521,322,5/14/02,Presidential,District Results,Western Area Rural,,Thompson,Raymond,CUPP,808080,First Round,743,0.42,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,Bamidele,Raymond Bamidele Thompson,fb154ce4-17e6-441b-8d98-7bc5979f0a8c,fca4e8ae-9970-4d96-885d-a29baa03fc45,718,Citizens United for Peace and Progress,/sites/default/files/party-logos/default-party-symbol.jpg
941,34,2/27/96,Presidential,District Results,Western Area Rural,,Turay,Edward,APC,FF333C,First Round,742,3.13,No,Final/Certified,/sites/default/files/2023-04/edward-turay.jpeg,Mohamed,Edward Mohamed Turay,a268442c-ff01-4420-9dca-7cda95d4e56e,d1e63ab9-f6cf-4446-84dd-7c281be790f9,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
9249,94,11/17/12,Presidential,District Results,Moyamba,,Kamara,Gibrilla,PDP,1E90FF,First Round,740,0.68,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Gibrilla Kamara,409a06ea-eb04-4dd1-b750-cc72c426f1ac,10252505-b9fb-404c-a771-0e9f09e989c5,682,People's Democratic Party,/sites/default/files/party-logos/pdp-party.jpg
978,35,2/27/96,Presidential,District Results,Bombali,,Koroma,Abu,DCP,808080,First Round,730,1.16,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,Aiah,Abu Aiah Koroma,c575b9a7-7e14-4343-9093-2cd17f7014ca,7a8e1aa2-30a6-436f-a004-f3673ba81bc8,677,Democratic Centre Party,/sites/default/files/party-logos/default-party-symbol.jpg
9392,86,8/11/07,Presidential,District Results,Pujehun,,Conteh,Kandeh,PLP,3e59a9,First Round,725,1.1,No,Final/Certified,/sites/default/files/2023-04/dr-baba-kandeh.jpg,Baba,Kandeh  Baba Conteh,32b642fc-9d70-42b1-b6bc-de3ed1253932,b05244f0-98f8-4680-b781-4c75d6a2c830,30,Peace and Liberation Party,/sites/default/files/party-logos/PLP.png
760,36,2/27/96,Presidential,Regional Results,,South,Sillah,Mohamed,NADP,cccccc,First Round,723,0.51,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Mohamed Sillah,fe5a9198-017f-4dc1-a7d7-92ee06a5ac31,d94298d0-94a3-49e3-bca1-8eccb432b94f,678,National Alliance Democratic Party,/sites/default/files/party-logos/default-party-symbol.jpg
1759,82,3/7/18,Presidential,Regional Results,,West,Sowa-Turay,Mohamed,UDM,9900cc,First Round,721,0.1,No,Final/Certified,/sites/default/files/2023-04/mohamed-turay-sowa.png,,Mohamed Sowa-Turay,cbde7e17-0a25-4360-99bf-73837b89dc8a,64c012ca-e6f3-4f66-aab2-49d8ff1c8181,28,United Democratic Movement,/sites/default/files/party-logos/udm-party.jpg
8586,44,2/27/96,Presidential,District Results,Western Area Urban,,Lungay,Andrew,SDP,2F4F4F,First Round,717,0.36,No,Final/Certified,/sites/default/files/2023-04/saa-heny-kabuta.jpg,,Andrew Lungay,ddec32d3-08ce-452c-ab40-99448674fe5f,77b66500-c1a3-4d20-a9b6-151894bb215a,685,Social Democratic Party,/sites/default/files/party-logos/default-party-symbol.jpg
1681,88,3/7/18,Presidential,Regional Results,,North,Kabuta,Saa,UNPP,cccc00,First Round,717,0.17,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,Henry,Saa Henry Kabuta,f81e9dea-ed9c-4b44-b881-5b450395ec55,8993d0bb-b02c-4de3-a130-2a5ef195670a,32,United National People's Party,/sites/default/files/party-logos/unpp-party.jpg
9212,94,11/17/12,Presidential,District Results,Kambia,,Kamara,Gibrilla,PDP,1E90FF,First Round,717,0.66,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Gibrilla Kamara,c170f612-c40f-47fa-a91c-fcfe42f28bc0,10252505-b9fb-404c-a771-0e9f09e989c5,682,People's Democratic Party,/sites/default/files/party-logos/pdp-party.jpg
9437,324,8/11/07,Presidential,District Results,Kambia,,Karim,Abdul,UNPP,cccc00,First Round,707,0.87,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,Karim,Abdul Kady Karim,f607aad6-e869-4f75-8bfc-7bf89ce050e2,9e80ccde-9580-411d-81c6-392eaa52b977,32,United National People's Party,/sites/default/files/party-logos/unpp-party.jpg
975,35,2/27/96,Presidential,District Results,Kailahun,,Koroma,Abu,DCP,808080,First Round,704,1.38,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,Aiah,Abu Aiah Koroma,a2886b7d-c0f0-4556-a426-08e34167b833,7a8e1aa2-30a6-436f-a004-f3673ba81bc8,677,Democratic Centre Party,/sites/default/files/party-logos/default-party-symbol.jpg
9257,86,11/17/12,Presidential,District Results,Port Loko,,Conteh,Kandeh,PLP,3e59a9,First Round,699,0.35,No,Final/Certified,/sites/default/files/2023-04/dr-baba-kandeh.jpg,Baba,Kandeh  Baba Conteh,a008877f-0c7b-482a-96d4-9e2effe6dbfe,b05244f0-98f8-4680-b781-4c75d6a2c830,30,Peace and Liberation Party,/sites/default/files/party-logos/PLP.png
9552,320,5/14/02,Presidential,District Results,Moyamba,,Kamara,Raymond,GAP,FFA07A,First Round,697,0.6,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Raymond Kamara,76d75c14-5abc-4d90-8051-406442a05e7e,976c1e2a-1275-4630-899d-75e6b32cf089,716,Grand Alliance Party,/sites/default/files/party-logos/default-party-symbol.jpg
9570,49,5/14/02,Presidential,District Results,Koinadugu,,Karefa-Smart,John,UNPP,cccc00,First Round,696,0.92,No,Final/Certified,/sites/default/files/2023-04/john-karefa-smart.jpg,,John Karefa-Smart,a0544099-b45b-45e0-980f-e18a4cd89b8a,91b27537-979d-426c-ba8a-c3abc330b9f4,32,United National People's Party,/sites/default/files/party-logos/unpp-party.jpg
1741,330,3/7/18,Presidential,Regional Results,,South,Conteh,Kandeh,PLP,3e59a9,First Round,694,0.13,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Kandeh Conteh,0b208cd7-baba-4998-9255-96d3e8562080,b8ca3f93-c172-4c8a-8dcc-f6cb038cd28b,30,Peace and Liberation Party,/sites/default/files/party-logos/PLP.png
985,36,2/27/96,Presidential,District Results,Bo,,Sillah,Mohamed,NADP,cccccc,First Round,691,0.65,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Mohamed Sillah,3cd2b946-a09f-41bc-98f1-d96874d566b5,d94298d0-94a3-49e3-bca1-8eccb432b94f,678,National Alliance Democratic Party,/sites/default/files/party-logos/default-party-symbol.jpg
9571,319,5/14/02,Presidential,District Results,Koinadugu,,Bangura,Alimamy,RUFP,996633,First Round,690,0.91,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,Pallo,Alimamy Pallo Bangura,9c6ee21a-5e10-48cd-87cb-6f39de9f44de,881629bf-f8b2-4a83-877a-0ab7540d3d49,24,Revolutionary United Front Party,/sites/default/files/party-logos/rufp-party.jpg
2115,84,3/7/18,Presidential,District Results,Koinadugu,,Sam-Sumana,Samuel,C4C,d68910,First Round,686,1.14,No,Final/Certified,/sites/default/files/2023-04/samuel-sam-sumana.jpg,,Samuel Sam-Sumana,a8122b7d-a4ce-4772-a8c7-b761e2d9896f,3d1fc2e0-18bd-4127-9b06-6ac93cb32a37,21,Coalition for Change,/sites/default/files/party-logos/c4c-logo.jpeg
9240,94,11/17/12,Presidential,District Results,Kono,,Kamara,Gibrilla,PDP,1E90FF,First Round,682,0.59,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Gibrilla Kamara,75bb4a7f-b57f-4314-8cc4-6ae9d844ccab,10252505-b9fb-404c-a771-0e9f09e989c5,682,People's Democratic Party,/sites/default/files/party-logos/pdp-party.jpg
9449,367,8/11/07,Presidential,District Results,Bonthe,,Turay,Andrew,CPP,808080,First Round,682,1.3,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Andrew Turay,da05393e-f6dc-4011-b3a4-baca1976d566,cf0c4c6c-5ab9-4ae5-8a60-627be244e2bc,722,Convention People's Party,/sites/default/files/party-logos/default-party-symbol.jpg
9623,49,5/14/02,Presidential,District Results,Bo,,Karefa-Smart,John,UNPP,cccc00,First Round,680,0.27,No,Final/Certified,/sites/default/files/2023-04/john-karefa-smart.jpg,,John Karefa-Smart,904e9651-f029-49fc-8ba3-7f2b91dff882,91b27537-979d-426c-ba8a-c3abc330b9f4,32,United National People's Party,/sites/default/files/party-logos/unpp-party.jpg
9509,319,5/14/02,Presidential,District Results,Western Area Urban,,Bangura,Alimamy,RUFP,996633,First Round,677,0.53,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,Pallo,Alimamy Pallo Bangura,1be045d7-f670-42c9-8b32-ca866beb82c4,881629bf-f8b2-4a83-877a-0ab7540d3d49,24,Revolutionary United Front Party,/sites/default/files/party-logos/rufp-party.jpg
9450,37,8/11/07,Presidential,District Results,Bonthe,,Jalloh,Amadu,NDA,1F681B,First Round,676,1.29,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Amadu Jalloh,0af78c96-36f9-4c3a-9b03-759181a5b74b,997457ca-4465-406b-b5f2-d415741edcb1,27,National Democratic Alliance,/sites/default/files/party-logos/nda-party.jpg
1897,80,3/7/18,Presidential,District Results,Western Area Rural,,Tarawally,Musa,CDP,f1c40f,First Round,670,0.3,No,Final/Certified,/sites/default/files/2023-04/musa-tarawally.jpg,,Musa Tarawally,d9314467-7353-4e1a-9cdf-0c69d9161d6b,4508f9b7-9aa8-4e52-a52a-db72ce93dc9e,25,Citizens Democratic Party,/sites/default/files/party-logos/cdp-party.jpg
1742,89,3/7/18,Presidential,Regional Results,,South,Williams,Beresford,ReNIP,0d3ac8,First Round,666,0.13,No,Final/Certified,/sites/default/files/2023-06/beresford-victor-williams-photo.jpg,Victor,Beresford Victor Williams,79a9ebbe-12d4-450d-92ff-09bc0f1a3401,c14d929e-81d3-4220-845d-ef2180ec5590,33,Republic National Independent Party,/sites/default/files/party-logos/ReNIP-Logo.png
9563,49,5/14/02,Presidential,District Results,Kono,,Karefa-Smart,John,UNPP,cccc00,First Round,664,0.62,No,Final/Certified,/sites/default/files/2023-04/john-karefa-smart.jpg,,John Karefa-Smart,af868fa8-f4a2-408a-ae8d-1b052c21d419,91b27537-979d-426c-ba8a-c3abc330b9f4,32,United National People's Party,/sites/default/files/party-logos/unpp-party.jpg
9444,86,8/11/07,Presidential,District Results,Kailahun,,Conteh,Kandeh,PLP,3e59a9,First Round,664,0.5,No,Final/Certified,/sites/default/files/2023-04/dr-baba-kandeh.jpg,Baba,Kandeh  Baba Conteh,e0e83f23-2c8b-400b-899b-a8446680f69f,b05244f0-98f8-4680-b781-4c75d6a2c830,30,Peace and Liberation Party,/sites/default/files/party-logos/PLP.png
9386,37,8/11/07,Presidential,District Results,Tonkolili,,Jalloh,Amadu,NDA,1F681B,First Round,658,0.57,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Amadu Jalloh,486dda63-33c4-46bf-b658-fea4562386ef,997457ca-4465-406b-b5f2-d415741edcb1,27,National Democratic Alliance,/sites/default/files/party-logos/nda-party.jpg
1009,37,2/27/96,Presidential,District Results,Port Loko,,Jalloh,Amadu,NDA,1F681B,First Round,657,0.99,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Amadu Jalloh,fb8f4e41-c456-48a5-85d8-75b11aafc801,997457ca-4465-406b-b5f2-d415741edcb1,27,National Democratic Alliance,/sites/default/files/party-logos/nda-party.jpg
1522,40,2/27/96,Presidential,District Results,Kono,,Karimu,John,NUP,A9A9A9,First Round,654,0.98,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,John Karimu,ccd578d0-6ca9-44f4-bdcb-119731968de2,06a94065-3c97-40f6-8c5b-1ba0ee174108,681,National Unity Party,/sites/default/files/party-logos/default-party-symbol.jpg
9168,86,11/17/12,Presidential,District Results,Bo,,Conteh,Kandeh,PLP,3e59a9,First Round,653,0.3,No,Final/Certified,/sites/default/files/2023-04/dr-baba-kandeh.jpg,Baba,Kandeh  Baba Conteh,dd590c0d-a037-4380-86e7-e0bcd7dfe188,b05244f0-98f8-4680-b781-4c75d6a2c830,30,Peace and Liberation Party,/sites/default/files/party-logos/PLP.png
9591,322,5/14/02,Presidential,District Results,Kambia,,Thompson,Raymond,CUPP,808080,First Round,652,0.84,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,Bamidele,Raymond Bamidele Thompson,2be5fe7e-e543-4668-aa84-ba5fabf64c64,fca4e8ae-9970-4d96-885d-a29baa03fc45,718,Citizens United for Peace and Progress,/sites/default/files/party-logos/default-party-symbol.jpg
9402,86,8/11/07,Presidential,District Results,Port Loko,,Conteh,Kandeh,PLP,3e59a9,First Round,652,0.44,No,Final/Certified,/sites/default/files/2023-04/dr-baba-kandeh.jpg,Baba,Kandeh  Baba Conteh,2478f4db-f35b-4036-9f13-491c2b89d4f8,b05244f0-98f8-4680-b781-4c75d6a2c830,30,Peace and Liberation Party,/sites/default/files/party-logos/PLP.png
1966,80,3/7/18,Presidential,District Results,Moyamba,,Tarawally,Musa,CDP,f1c40f,First Round,651,0.56,No,Final/Certified,/sites/default/files/2023-04/musa-tarawally.jpg,,Musa Tarawally,39f24cda-c9cf-4bcc-94b5-a07a0d144e34,4508f9b7-9aa8-4e52-a52a-db72ce93dc9e,25,Citizens Democratic Party,/sites/default/files/party-logos/cdp-party.jpg
1667,85,3/7/18,Presidential,Regional Results,,North West,Margai,Charles,PMDC,f3881e,First Round,649,0.18,No,Final/Certified,/sites/default/files/2023-04/charles-francis-margai.jpg,Francis Kondo,Charles Francis Kondo Margai,9ab4af0d-a446-4a79-9408-5178551c4f84,54b03b01-ae07-4638-aba4-6044068d2d15,26,Peoples Movement for Democratic Change,/sites/default/files/party-logos/pmdc-party.jpg
1879,80,3/7/18,Presidential,District Results,Bombali,,Tarawally,Musa,CDP,f1c40f,First Round,649,0.42,No,Final/Certified,/sites/default/files/2023-04/musa-tarawally.jpg,,Musa Tarawally,160a415d-7e2f-4b81-ba8f-b47bbf8ce19c,4508f9b7-9aa8-4e52-a52a-db72ce93dc9e,25,Citizens Democratic Party,/sites/default/files/party-logos/cdp-party.jpg
1825,81,3/7/18,Presidential,District Results,Kenema,,Bah,Mohamed,NDA,1F681B,First Round,644,0.28,No,Final/Certified,/sites/default/files/2023-04/mohamed-c-bah.jpg,C,Mohamed C Bah,00806cdd-f131-487c-88e0-0993eda4b2fe,d9887f21-50b5-4b93-b532-ce61e2fc7797,27,National Democratic Alliance,/sites/default/files/party-logos/nda-party.jpg
1760,85,3/7/18,Presidential,Regional Results,,West,Margai,Charles,PMDC,f3881e,First Round,643,0.09,No,Final/Certified,/sites/default/files/2023-04/charles-francis-margai.jpg,Francis Kondo,Charles Francis Kondo Margai,5b9117ac-df0b-4398-bdbf-251c29660339,54b03b01-ae07-4638-aba4-6044068d2d15,26,Peoples Movement for Democratic Change,/sites/default/files/party-logos/pmdc-party.jpg
9451,86,8/11/07,Presidential,District Results,Bonthe,,Conteh,Kandeh,PLP,3e59a9,First Round,643,1.2,No,Final/Certified,/sites/default/files/2023-04/dr-baba-kandeh.jpg,Baba,Kandeh  Baba Conteh,4dcefced-3ccc-49e2-812b-0cb3683d84b2,b05244f0-98f8-4680-b781-4c75d6a2c830,30,Peace and Liberation Party,/sites/default/files/party-logos/PLP.png
9250,86,11/17/12,Presidential,District Results,Moyamba,,Conteh,Kandeh,PLP,3e59a9,First Round,642,0.59,No,Final/Certified,/sites/default/files/2023-04/dr-baba-kandeh.jpg,Baba,Kandeh  Baba Conteh,b704047a-202d-4334-82c2-4a8669ddee5b,b05244f0-98f8-4680-b781-4c75d6a2c830,30,Peace and Liberation Party,/sites/default/files/party-logos/PLP.png
1807,78,3/7/18,Presidential,District Results,Bo,,Mansaray,Mohamed,ADP,ff339f,First Round,642,0.27,No,Final/Certified,/sites/default/files/2023-04/mohamed-kamaraimba-mansaray.jpg,Kamarainba,Mohamed Kamarainba Mansaray,3deec6b1-65ad-4d1e-907d-425a1f6dea62,9234ea5a-9a3b-4f19-bfdb-d4958d49ec32,23,Alliance Democratic Party,/sites/default/files/party-logos/adp-party.jpg
9459,324,8/11/07,Presidential,District Results,Bombali,,Karim,Abdul,UNPP,cccc00,First Round,641,0.44,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,Karim,Abdul Kady Karim,e5466214-4958-4157-a7cb-941ecae27e1f,9e80ccde-9580-411d-81c6-392eaa52b977,32,United National People's Party,/sites/default/files/party-logos/unpp-party.jpg
1743,83,3/7/18,Presidential,Regional Results,,South,O'Dwyer,Patrick,NPD,3498DB,First Round,640,0.12,No,Final/Certified,/sites/default/files/2023-04/patrick-odwyer.jpg,John,Patrick John O'Dwyer,8ce9e6e0-dea8-4ebf-ade5-2fe0f139331e,b2975a3f-172d-4a8c-81e9-22aa18aa66da,29,National Progressive Democrats,/sites/default/files/party-logos/npd-party.jpg
1808,84,3/7/18,Presidential,District Results,Bo,,Sam-Sumana,Samuel,C4C,d68910,First Round,636,0.26,No,Final/Certified,/sites/default/files/2023-04/samuel-sam-sumana.jpg,,Samuel Sam-Sumana,3784c661-e1b6-48d9-bba6-64ef0630f05f,3d1fc2e0-18bd-4127-9b06-6ac93cb32a37,21,Coalition for Change,/sites/default/files/party-logos/c4c-logo.jpeg
1668,90,3/7/18,Presidential,Regional Results,,North West,Sandy,Jonathan,NURP,d39b47,First Round,634,0.18,No,Final/Certified,/sites/default/files/2023-06/jonathan-sandy-photo.jpg,Patrick,Jonathan Patrick Sandy,ffca1c56-c429-4cd7-9369-90aec30447d6,72e39d90-0324-4936-bf38-2ea5f0f1cc91,34,National Unity and Reconciliation Party,/sites/default/files/party-logos/NURP-logo.png
9231,94,11/17/12,Presidential,District Results,Koinadugu,,Kamara,Gibrilla,PDP,1E90FF,First Round,631,0.61,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Gibrilla Kamara,bb5ca393-1ee1-4939-969d-a26abdd10071,10252505-b9fb-404c-a771-0e9f09e989c5,682,People's Democratic Party,/sites/default/files/party-logos/pdp-party.jpg
9393,367,8/11/07,Presidential,District Results,Pujehun,,Turay,Andrew,CPP,808080,First Round,627,0.95,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Andrew Turay,bb70b6d8-a114-427e-8512-3a970dc10d24,cf0c4c6c-5ab9-4ae5-8a60-627be244e2bc,722,Convention People's Party,/sites/default/files/party-logos/default-party-symbol.jpg
9258,85,11/17/12,Presidential,District Results,Port Loko,,Margai,Charles,PMDC,f3881e,First Round,626,0.31,No,Final/Certified,/sites/default/files/2023-04/charles-francis-margai.jpg,Francis Kondo,Charles Francis Kondo Margai,b6deb8b5-abf7-424b-86ca-9f8646230905,54b03b01-ae07-4638-aba4-6044068d2d15,26,Peoples Movement for Democratic Change,/sites/default/files/party-logos/pmdc-party.jpg
9394,37,8/11/07,Presidential,District Results,Pujehun,,Jalloh,Amadu,NDA,1F681B,First Round,623,0.95,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,,Amadu Jalloh,7c65ba29-348e-486d-8e9e-c58e4283f468,997457ca-4465-406b-b5f2-d415741edcb1,27,National Democratic Alliance,/sites/default/files/party-logos/nda-party.jpg
1898,81,3/7/18,Presidential,District Results,Western Area Rural,,Bah,Mohamed,NDA,1F681B,First Round,621,0.28,No,Final/Certified,/sites/default/files/2023-04/mohamed-c-bah.jpg,C,Mohamed C Bah,e01bc96d-1142-47ab-ab91-bbf2d78a786a,d9887f21-50b5-4b93-b532-ce61e2fc7797,27,National Democratic Alliance,/sites/default/files/party-logos/nda-party.jpg
9415,324,8/11/07,Presidential,District Results,Kono,,Karim,Abdul,APC,FF333C,First Round,621,0.5,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,Karim,Abdul Kady Karim,24b30ac9-b5e7-4ea9-9a34-f25fe461ef9f,9e80ccde-9580-411d-81c6-392eaa52b977,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
